,Date,High,Low,Open,Close,Volume,Adj Close
110,1985-06-10,0.07366099953651427,0.07198700308799744,0.07310300320386888,0.07198700308799744,316131200.0,0.056604433804750436
111,1985-06-11,0.07366099953651427,0.07198700308799744,0.07198700308799744,0.07198700308799744,300720000.0,0.056604433804750436
112,1985-06-12,0.07254499942064285,0.0703129991889,0.07198700308799744,0.0703129991889,247990400.0,0.0552881695330143
113,1985-06-13,0.07087100297212601,0.0664059966802597,0.0703129991889,0.0664059966802597,379523200.0,0.05221601203083992
114,1985-06-14,0.0703129991889,0.06584800034761429,0.0664059966802597,0.06584800034761429,565667200.0,0.05177726224064827
115,1985-06-17,0.06696400046348573,0.0664059966802597,0.0664059966802597,0.0664059966802597,236342400.0,0.05221601203083992
116,1985-06-18,0.06919600069522858,0.06808000057935715,0.06808000057935715,0.06808000057935715,265216000.0,0.05353230610489845
117,1985-06-19,0.07087100297212601,0.06975399702787399,0.06975399702787399,0.06975399702787399,171987200.0,0.05484858900308609
118,1985-06-20,0.0703129991889,0.0703129991889,0.0703129991889,0.0703129991889,190803200.0,0.0552881695330143
119,1985-06-21,0.07366099953651427,0.07198700308799744,0.07198700308799744,0.07198700308799744,166140800.0,0.056604433804750436
120,1985-06-24,0.078125,0.07700899988412857,0.07700899988412857,0.07700899988412857,205766400.0,0.060553312301635735
121,1985-06-25,0.07979899644851685,0.078125,0.078125,0.078125,293910400.0,0.06143086776137353
122,1985-06-26,0.08091499656438828,0.08091499656438828,0.08091499656438828,0.08091499656438828,132204800.0,0.06362466514110565
123,1985-06-27,0.08258900046348573,0.0820309966802597,0.0820309966802597,0.0820309966802597,192460800.0,0.06450217217206955
124,1985-06-28,0.08258900046348573,0.08035700023174286,0.0820309966802597,0.08035700023174286,135744000.0,0.06318589299917221
125,1985-07-01,0.08147300034761429,0.08091499656438828,0.08091499656438828,0.08091499656438828,103443200.0,0.06362466514110565
126,1985-07-02,0.08147300034761429,0.07700899988412857,0.08091499656438828,0.07700899988412857,77728000.0,0.060553312301635735
127,1985-07-03,0.078125,0.078125,0.078125,0.078125,68499200.0,0.06143086776137353
128,1985-07-05,0.07924100011587143,0.07868299633264543,0.07868299633264543,0.07868299633264543,36579200.0,0.06186959519982337
129,1985-07-08,0.07924100011587143,0.07868299633264543,0.07868299633264543,0.07868299633264543,92220800.0,0.06186959519982337
130,1985-07-09,0.07924100011587143,0.07868299633264543,0.07868299633264543,0.07868299633264543,147907200.0,0.06186959519982337
131,1985-07-10,0.08035700023174286,0.08035700023174286,0.08035700023174286,0.08035700023174286,106041600.0,0.06318589299917221
132,1985-07-11,0.08091499656438828,0.08035700023174286,0.08035700023174286,0.08035700023174286,64892800.0,0.06318589299917221
133,1985-07-12,0.08035700023174286,0.07979899644851685,0.08035700023174286,0.07979899644851685,47040000.0,0.06274713575839996
134,1985-07-15,0.08147300034761429,0.07924100011587143,0.07979899644851685,0.07924100011587143,77683200.0,0.062308359891176224
135,1985-07-16,0.07979899644851685,0.078125,0.07924100011587143,0.078125,143360000.0,0.06143086776137353
136,1985-07-17,0.07979899644851685,0.07868299633264543,0.07868299633264543,0.07868299633264543,118182400.0,0.06186959519982337
137,1985-07-18,0.07868299633264543,0.07700899988412857,0.07868299633264543,0.07700899988412857,179065600.0,0.060553312301635735
138,1985-07-19,0.07756700366735457,0.07756700366735457,0.07756700366735457,0.07756700366735457,114912000.0,0.06099206954240799
139,1985-07-22,0.07756700366735457,0.07533500343561172,0.07756700366735457,0.07533500343561172,192304000.0,0.05923701077699661
140,1985-07-23,0.07645100355148315,0.07366099953651427,0.07533500343561172,0.07366099953651427,168694400.0,0.057920768857002265
141,1985-07-24,0.07477699965238571,0.07254499942064285,0.07366099953651427,0.07254499942064285,168716800.0,0.057043209671974175
142,1985-07-25,0.07477699965238571,0.0742190033197403,0.0742190033197403,0.0742190033197403,315078400.0,0.05835950374603272
143,1985-07-26,0.07477699965238571,0.0742190033197403,0.0742190033197403,0.0742190033197403,130524800.0,0.05835950374603272
144,1985-07-29,0.0742190033197403,0.07142899930477142,0.0742190033197403,0.07142899930477142,77750400.0,0.0561656765639782
145,1985-07-30,0.07310300320386888,0.07254499942064285,0.07254499942064285,0.07254499942064285,89465600.0,0.057043209671974175
146,1985-07-31,0.07310300320386888,0.07087100297212601,0.07254499942064285,0.07087100297212601,80505600.0,0.055726900696754456
147,1985-08-01,0.07198700308799744,0.07087100297212601,0.07087100297212601,0.07087100297212601,51564800.0,0.055726900696754456
148,1985-08-02,0.07087100297212601,0.0703129991889,0.07087100297212601,0.0703129991889,97417600.0,0.0552881695330143
149,1985-08-05,0.07087100297212601,0.06863799691200256,0.0703129991889,0.06863799691200256,92332800.0,0.05397107824683189
150,1985-08-06,0.0703129991889,0.06808000057935715,0.06863799691200256,0.06808000057935715,63078400.0,0.05353230610489845
151,1985-08-07,0.07142899930477142,0.0664059966802597,0.06808000057935715,0.0664059966802597,151737600.0,0.05221601203083992
152,1985-08-08,0.06808000057935715,0.06752199679613112,0.06752199679613112,0.06752199679613112,147772800.0,0.053093548864126205
153,1985-08-09,0.06808000057935715,0.06808000057935715,0.06808000057935715,0.06808000057935715,60950400.0,0.05353230610489845
154,1985-08-12,0.06808000057935715,0.06696400046348573,0.06808000057935715,0.06696400046348573,54992000.0,0.052654795348644264
155,1985-08-13,0.06919600069522858,0.06808000057935715,0.06808000057935715,0.06808000057935715,42380800.0,0.05353230610489845
156,1985-08-14,0.06808000057935715,0.06528999656438828,0.06808000057935715,0.06528999656438828,289900800.0,0.05133848637342453
157,1985-08-15,0.06584800034761429,0.06473200023174286,0.06528999656438828,0.06473200023174286,105190400.0,0.05089973285794258
158,1985-08-16,0.0664059966802597,0.06528999656438828,0.06528999656438828,0.06528999656438828,83753600.0,0.05133848637342453
159,1985-08-19,0.06808000057935715,0.06696400046348573,0.06696400046348573,0.06696400046348573,47868800.0,0.052654795348644264
160,1985-08-20,0.06808000057935715,0.06808000057935715,0.06808000057935715,0.06808000057935715,66953600.0,0.05353230610489845
161,1985-08-21,0.06808000057935715,0.06808000057935715,0.06808000057935715,0.06808000057935715,77011200.0,0.05353230610489845
162,1985-08-22,0.06808000057935715,0.0664059966802597,0.06808000057935715,0.0664059966802597,123312000.0,0.05221601203083992
163,1985-08-23,0.06696400046348573,0.06584800034761429,0.0664059966802597,0.06584800034761429,44016000.0,0.05177726224064827
164,1985-08-26,0.06752199679613112,0.06752199679613112,0.06752199679613112,0.06752199679613112,35660800.0,0.053093548864126205
165,1985-08-27,0.06808000057935715,0.06808000057935715,0.06808000057935715,0.06808000057935715,42918400.0,0.05353230610489845
166,1985-08-28,0.06863799691200256,0.06808000057935715,0.06808000057935715,0.06808000057935715,40947200.0,0.05353230610489845
167,1985-08-29,0.06808000057935715,0.0664059966802597,0.06808000057935715,0.0664059966802597,56112000.0,0.05221601203083992
168,1985-08-30,0.06696400046348573,0.06696400046348573,0.06696400046348573,0.06696400046348573,42873600.0,0.052654795348644264
169,1985-09-03,0.06696400046348573,0.06584800034761429,0.06696400046348573,0.06584800034761429,37452800.0,0.05177726224064827
170,1985-09-04,0.06752199679613112,0.0664059966802597,0.0664059966802597,0.0664059966802597,47555200.0,0.05221601203083992
171,1985-09-05,0.06696400046348573,0.0664059966802597,0.0664059966802597,0.0664059966802597,32816000.0,0.05221601203083992
172,1985-09-06,0.06696400046348573,0.06696400046348573,0.06696400046348573,0.06696400046348573,92803200.0,0.052654795348644264
173,1985-09-09,0.06863799691200256,0.06808000057935715,0.06808000057935715,0.06808000057935715,132316800.0,0.05353230610489845
174,1985-09-10,0.06975399702787399,0.06863799691200256,0.06863799691200256,0.06863799691200256,121766400.0,0.05397107824683189
175,1985-09-11,0.06975399702787399,0.06919600069522858,0.06919600069522858,0.06919600069522858,87091200.0,0.05440984666347504
176,1985-09-12,0.07198700308799744,0.07198700308799744,0.07198700308799744,0.07198700308799744,111171200.0,0.056604433804750436
177,1985-09-13,0.07198700308799744,0.0703129991889,0.07198700308799744,0.0703129991889,70537600.0,0.0552881695330143
178,1985-09-16,0.0703129991889,0.06808000057935715,0.0703129991889,0.06808000057935715,36982400.0,0.05353230610489845
179,1985-09-17,0.06808000057935715,0.06808000057935715,0.06808000057935715,0.06808000057935715,183747200.0,0.05353230610489845
180,1985-09-18,0.07254499942064285,0.07254499942064285,0.07254499942064285,0.07254499942064285,120086400.0,0.057043209671974175
181,1985-09-19,0.07589299976825714,0.07589299976825714,0.07589299976825714,0.07589299976825714,186323200.0,0.05967579036951065
182,1985-09-20,0.07645100355148315,0.07477699965238571,0.07589299976825714,0.07477699965238571,135228800.0,0.05879825726151465
183,1985-09-23,0.07645100355148315,0.07533500343561172,0.07533500343561172,0.07533500343561172,118585600.0,0.05923701077699661
184,1985-09-24,0.07700899988412857,0.07366099953651427,0.07533500343561172,0.07366099953651427,88099200.0,0.057920768857002265
185,1985-09-25,0.07366099953651427,0.07087100297212601,0.07366099953651427,0.07087100297212601,104496000.0,0.055726900696754456
186,1985-09-26,0.07142899930477142,0.07087100297212601,0.07087100297212601,0.07087100297212601,53491200.0,0.055726900696754456
187,1985-09-30,0.07142899930477142,0.0703129991889,0.07087100297212601,0.0703129991889,36646400.0,0.0552881695330143
188,1985-10-01,0.07087100297212601,0.0703129991889,0.0703129991889,0.0703129991889,88345600.0,0.0552881695330143
189,1985-10-02,0.07087100297212601,0.06975399702787399,0.0703129991889,0.06975399702787399,21504000.0,0.05484858900308609
190,1985-10-03,0.06975399702787399,0.06919600069522858,0.06975399702787399,0.06919600069522858,48921600.0,0.05440984666347504
191,1985-10-04,0.06919600069522858,0.06696400046348573,0.06919600069522858,0.06696400046348573,69529600.0,0.052654795348644264
192,1985-10-07,0.06808000057935715,0.06696400046348573,0.06696400046348573,0.06696400046348573,91929600.0,0.052654795348644264
193,1985-10-08,0.06752199679613112,0.06752199679613112,0.06752199679613112,0.06752199679613112,86979200.0,0.053093548864126205
194,1985-10-09,0.06808000057935715,0.06696400046348573,0.06752199679613112,0.06696400046348573,82812800.0,0.052654795348644264
195,1985-10-10,0.07142899930477142,0.07087100297212601,0.07087100297212601,0.07087100297212601,261744000.0,0.055726900696754456
196,1985-10-11,0.07254499942064285,0.07142899930477142,0.07142899930477142,0.07142899930477142,118294400.0,0.0561656765639782
197,1985-10-14,0.0742190033197403,0.0742190033197403,0.0742190033197403,0.0742190033197403,155187200.0,0.05835950374603272
198,1985-10-15,0.07645100355148315,0.07589299976825714,0.07589299976825714,0.07589299976825714,293888000.0,0.05967579036951065
199,1985-10-16,0.08091499656438828,0.08035700023174286,0.08035700023174286,0.08035700023174286,288444800.0,0.06318589299917221
200,1985-10-17,0.08537899702787399,0.08147300034761429,0.08147300034761429,0.08147300034761429,348185600.0,0.0640634223818779
201,1985-10-18,0.0820309966802597,0.07924100011587143,0.08147300034761429,0.07924100011587143,230428800.0,0.062308359891176224
202,1985-10-21,0.07924100011587143,0.07700899988412857,0.07924100011587143,0.07700899988412857,118876800.0,0.060553312301635735
203,1985-10-22,0.08147300034761429,0.08035700023174286,0.08035700023174286,0.08035700023174286,424547200.0,0.06318589299917221
204,1985-10-23,0.08258900046348573,0.08035700023174286,0.08035700023174286,0.08035700023174286,148377600.0,0.06318589299917221
205,1985-10-24,0.08426299691200256,0.0820309966802597,0.0820309966802597,0.0820309966802597,272630400.0,0.06450217217206955
206,1985-10-25,0.0820309966802597,0.08035700023174286,0.0820309966802597,0.08035700023174286,63280000.0,0.06318589299917221
207,1985-10-28,0.08091499656438828,0.08035700023174286,0.08035700023174286,0.08035700023174286,59472000.0,0.06318589299917221
208,1985-10-29,0.08035700023174286,0.07979899644851685,0.08035700023174286,0.07979899644851685,130883200.0,0.06274713575839996
209,1985-10-30,0.08482100069522858,0.08482100069522858,0.08482100069522858,0.08482100069522858,226576000.0,0.06669598072767258
210,1985-10-31,0.0859379991889,0.08314699679613112,0.08482100069522858,0.08314699679613112,155075200.0,0.06537970155477524
211,1985-11-01,0.08482100069522858,0.08314699679613112,0.08314699679613112,0.08314699679613112,92556800.0,0.06537970155477524
212,1985-11-04,0.08537899702787399,0.08370500057935715,0.08370500057935715,0.08370500057935715,155724800.0,0.06581848859786987
213,1985-11-05,0.08537899702787399,0.08314699679613112,0.08370500057935715,0.08314699679613112,107542400.0,0.06537970155477524
214,1985-11-06,0.08649600297212601,0.0859379991889,0.0859379991889,0.0859379991889,200457600.0,0.06757432222366333
215,1985-11-07,0.08872800320386888,0.08761200308799744,0.08761200308799744,0.08761200308799744,317139200.0,0.06889061629772186
216,1985-11-08,0.09263399988412856,0.09151799976825714,0.09151799976825714,0.09151799976825714,294112000.0,0.07196195423603058
217,1985-11-11,0.09263399988412856,0.08928599953651427,0.09151799976825714,0.08928599953651427,178774400.0,0.0702069029211998
218,1985-11-12,0.09040199965238573,0.08872800320386888,0.08928599953651427,0.08872800320386888,173644800.0,0.06976816803216934
219,1985-11-13,0.08872800320386888,0.08649600297212601,0.08872800320386888,0.08649600297212601,101561600.0,0.06801307201385498
220,1985-11-14,0.0898440033197403,0.08928599953651427,0.08928599953651427,0.08928599953651427,139507200.0,0.0702069029211998
221,1985-11-15,0.09040199965238573,0.08872800320386888,0.08928599953651427,0.08872800320386888,81580800.0,0.06976816803216934
222,1985-11-18,0.08928599953651427,0.08872800320386888,0.08872800320386888,0.08872800320386888,64556800.0,0.06976816803216934
223,1985-11-19,0.08928599953651427,0.0859379991889,0.08872800320386888,0.0859379991889,94326400.0,0.06757432222366333
224,1985-11-20,0.08649600297212601,0.08482100069522858,0.0859379991889,0.08482100069522858,99075200.0,0.06669598072767258
225,1985-11-21,0.0859379991889,0.08482100069522858,0.08482100069522858,0.08482100069522858,102950400.0,0.06669598072767258
226,1985-11-22,0.0859379991889,0.08426299691200256,0.08482100069522858,0.08482100069522858,128755200.0,0.06669598072767258
227,1985-11-25,0.0859379991889,0.08482100069522858,0.08482100069522858,0.08537899702787399,97193600.0,0.06713475286960602
228,1985-11-26,0.08705399930477142,0.08482100069522858,0.08537899702787399,0.08649600297212601,164460800.0,0.06801307201385498
229,1985-11-27,0.0898440033197403,0.0859379991889,0.08649600297212601,0.08928599953651427,191721600.0,0.0702069029211998
230,1985-11-29,0.0898440033197403,0.08872800320386888,0.08928599953651427,0.0898440033197403,99030400.0,0.07064566761255264
231,1985-12-02,0.09040199965238573,0.08928599953651427,0.0898440033197403,0.09040199965238573,100195200.0,0.07108443975448607
232,1985-12-03,0.09096000343561172,0.08928599953651427,0.09040199965238573,0.0898440033197403,155075200.0,0.07064566761255264
233,1985-12-04,0.09207600355148317,0.0898440033197403,0.0898440033197403,0.09151799976825714,165110400.0,0.07196195423603058
234,1985-12-05,0.09263399988412856,0.08928599953651427,0.09151799976825714,0.0898440033197403,125148800.0,0.07064566761255264
